hotel,is_canceled,lead_time,,,arrival_date_week_number,,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,,reserved_room_type,customer_type,adr,total_of_special_requests
City Hotel,0,7,,,40,,1,1,1,0,0,BB,,A,Transient-Party,170,0
City Hotel,0,16,,,39,,2,3,1,0,0,BB,,A,Transient-Party,170,0
City Hotel,0,18,,,40,,0,1,2,0,0,BB,,A,Transient,82.39,1
City Hotel,0,9,,,41,,2,0,1,0,0,BB,,A,Transient,109,0
City Hotel,0,14,,,41,,1,0,1,0,0,BB,,A,Contract,120,1
City Hotel,0,1,,,41,,0,1,2,0,0,BB,,E,Transient,146,0
City Hotel,0,5,,,41,,2,1,1,0,0,BB,,A,Transient,96,0
City Hotel,0,23,,,41,,0,1,2,0,0,BB,,D,Transient,96.3,0
City Hotel,0,22,,,41,,0,1,2,0,0,BB,,A,Transient,82.39,2
City Hotel,0,0,,,41,,0,4,1,0,0,BB,,D,Transient,159.75,1
City Hotel,0,0,,,41,,0,2,1,0,0,SC,,A,Transient,117.04,1
City Hotel,0,1,,,41,,2,2,2,0,0,BB,,A,Transient,145,2
City Hotel,0,1,,,42,,0,1,2,0,0,BB,,A,Transient,12,0
City Hotel,0,10,,,42,,0,1,1,0,0,BB,,E,Transient,146,0
City Hotel,0,0,,,43,,1,0,1,0,0,SC,,A,Transient,87.78,0
City Hotel,0,6,,,43,,2,2,2,0,0,BB,,A,Transient,97.02,1
City Hotel,0,7,,,43,,0,1,2,0,0,BB,,A,Transient,114,0
City Hotel,0,7,,,43,,0,1,2,0,0,SC,,A,Transient,114,1
City Hotel,0,11,,,43,,0,1,2,0,0,BB,,D,Contract,136,0
City Hotel,0,3,,,43,,0,3,2,0,0,SC,,A,Contract,114,1
City Hotel,0,8,,,43,,1,5,2,0,0,BB,,D,Transient,85,0
City Hotel,0,0,,,43,,2,2,1,0,0,BB,,A,Transient,96,0
City Hotel,0,0,,,45,,1,0,2,1,0,BB,,A,Transient,90.4,0
City Hotel,0,0,,,45,,0,2,2,0,0,BB,,A,Transient,95,0
City Hotel,0,21,,,45,,0,2,2,0,0,BB,,A,Transient,76,0
City Hotel,0,21,,,45,,0,2,2,0,0,BB,,A,Transient,76,0
City Hotel,0,0,,,45,,1,1,1,0,0,SC,,A,Group,73.15,0
City Hotel,0,12,,,45,,2,1,2,0,0,BB,,A,Transient,114,0
City Hotel,0,2,,,46,,1,2,1,0,0,BB,,A,Group,79,0
City Hotel,0,0,,,46,,1,3,2,0,0,BB,,A,Contract,106,1
City Hotel,0,0,,,47,,0,1,1,0,0,BB,,A,Transient,99,0
City Hotel,0,70,,,48,,0,3,1,0,0,BB,,A,Transient,46.33,0
City Hotel,0,6,,,49,,0,1,1,0,0,BB,,A,Transient,81,1
City Hotel,0,31,,,51,,0,1,2,1,0,SC,,A,Transient,51.97,1
City Hotel,0,31,,,51,,0,1,3,0,0,SC,,A,Transient,76.23,1
City Hotel,0,83,,,53,,2,1,2,0,0,BB,,A,Transient,85.5,2
City Hotel,0,57,,,52,,2,5,2,0,0,BB,,A,Transient,72.47,0
City Hotel,0,52,,,53,,0,2,2,2,0,BB,,F,Contract,207,2
City Hotel,0,71,,,53,,0,5,3,0,0,BB,,A,Transient,112.58,1
City Hotel,0,27,,,2,,0,1,1,0,0,SC,,A,Transient,64.8,0
City Hotel,0,80,,,2,,0,1,2,0,0,BB,,A,Transient,87.32,0
City Hotel,0,0,,,3,,1,0,2,0,0,SC,,A,Transient,54.02,0
City Hotel,0,48,,,2,,2,5,2,0,0,BB,,A,Transient,84.45,1
City Hotel,0,5,,,3,,1,2,2,0,0,BB,,A,Transient,80.3,2
City Hotel,0,36,,,4,,0,2,1,0,0,BB,,A,Transient-Party,71,0
City Hotel,0,1,,,3,,2,6,2,0,0,BB,,A,Transient,82.45,1
City Hotel,0,9,,,5,,0,2,2,0,0,BB,,B,Transient-Party,78.25,1
City Hotel,0,9,,,6,,0,1,2,0,0,SC,,A,Transient,90,0
City Hotel,0,2,,,6,,1,3,2,0,1,BB,,A,Transient,93,2
City Hotel,0,15,,,6,,1,2,1,0,0,BB,,G,Transient-Party,100,0
City Hotel,0,0,,,7,,0,1,2,0,0,SC,,A,Transient,79,0
City Hotel,0,0,,,7,,0,1,2,0,0,BB,,A,Transient,91,0
City Hotel,0,15,,,7,,1,2,2,0,0,BB,,A,Transient,40.67,0
City Hotel,0,3,,,7,,1,1,2,0,0,SC,,A,Transient,60.83,0
City Hotel,0,87,,,8,,1,1,1,0,0,BB,,A,Transient,62.1,0
City Hotel,0,1,,,8,,0,1,2,1,0,BB,,F,Transient,173,0
City Hotel,0,22,,,8,,0,2,2,0,0,SC,,A,Transient,81,1
City Hotel,0,5,,,9,,0,1,2,0,0,SC,,A,Transient,81,2
City Hotel,0,0,,,9,,0,1,2,0,0,BB,,A,Transient,89,1
City Hotel,0,0,,,9,,0,1,1,0,0,BB,,A,Transient,89,0
City Hotel,0,9,,,11,,1,0,1,0,0,SC,,A,Transient,90,1
City Hotel,0,78,,,11,,1,2,2,0,0,BB,,A,Transient,65.58,0
City Hotel,0,56,,,11,,0,2,2,0,0,BB,,A,Transient,78.3,0
City Hotel,0,3,,,11,,0,3,2,0,0,BB,,A,Transient,91,1
City Hotel,0,44,,,11,,0,3,2,0,0,SC,,A,Transient,71.1,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,42.17,1
City Hotel,0,133,,,11,,1,2,1,0,0,BB,,A,Transient-Party,74.67,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,62,,,11,,1,2,2,0,0,BB,,A,Transient,60.29,1
City Hotel,0,133,,,11,,1,2,2,0,0,BB,,A,Transient-Party,84.33,1
City Hotel,0,52,,,12,,2,2,2,0,0,SC,,A,Transient,51,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,79.17,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,79.17,0
City Hotel,0,64,,,12,,2,2,1,0,0,BB,,A,Transient-Party,93.5,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,79.17,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,6,,,12,,2,1,3,0,0,BB,,D,Transient,177,1
City Hotel,0,0,,,13,,0,1,3,0,0,SC,,A,Transient,135,1
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,2,0,0,BB,,A,Transient-Party,93.33,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,0,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,79.17,0
City Hotel,0,5,,,12,,2,1,1,0,0,BB,,A,Transient-Party,79.17,0
City Hotel,0,145,,,12,,2,1,2,0,0,SC,,A,Transient,60.98,0
City Hotel,0,49,,,13,,0,1,2,0,0,BB,,A,Transient,110,0
City Hotel,0,45,,,12,,2,8,2,1,0,BB,,G,Transient,217.75,3
City Hotel,0,49,,,12,,2,4,2,0,0,BB,,D,Transient,106.25,1
City Hotel,0,11,,,13,,0,2,3,0,0,BB,,D,Transient,182,2
City Hotel,0,11,,,13,,0,2,2,0,0,BB,,D,Transient,161,1
City Hotel,0,23,,,13,,0,1,2,1,0,BB,,G,Transient,285,0
City Hotel,0,0,,,13,,1,1,1,0,0,BB,,A,Transient,89,0
City Hotel,0,0,,,13,,1,1,2,0,0,SC,,A,Transient,134,0
City Hotel,0,39,,,14,,1,0,2,0,0,BB,,A,Transient,117.9,1
City Hotel,0,73,,,14,,0,2,2,0,0,SC,,A,Transient,60.29,1
City Hotel,0,2,,,14,,1,3,1,0,0,BB,,A,Transient,91.5,1
City Hotel,0,0,,,14,,1,4,2,0,0,BB,,A,Transient,114,0
City Hotel,0,0,,,14,,0,2,2,0,0,SC,,A,Transient,75.42,0
City Hotel,0,0,,,15,,1,0,1,0,0,SC,,A,Transient,89,0
City Hotel,0,1,,,15,,1,0,2,0,0,BB,,A,Transient,99,0
City Hotel,0,10,,,15,,2,0,2,0,0,SC,,A,Transient,89,1
City Hotel,0,28,,,15,,0,1,1,0,0,BB,,D,Transient,90,1
City Hotel,0,23,,,11,,1,0,2,0,0,BB,,A,Transient,85,1
City Hotel,0,64,,,15,,0,1,2,0,0,SC,,A,Transient,94.5,1
City Hotel,0,3,,,15,,0,2,3,0,0,BB,,G,Transient,185.57,0
City Hotel,0,31,,,15,,0,1,1,0,0,BB,,D,Transient,90,1
City Hotel,0,11,,,16,,1,0,1,0,0,BB,,D,Transient,90,1
City Hotel,0,7,,,16,,2,0,2,0,0,BB,,D,Transient,124,1
City Hotel,0,55,,,16,,0,1,2,0,0,SC,,A,Transient-Party,94.5,0
City Hotel,0,55,,,16,,0,1,2,0,0,SC,,A,Transient-Party,94.5,0
City Hotel,0,94,,,16,,0,2,2,0,0,BB,,A,Transient-Party,96.3,1
City Hotel,0,94,,,16,,0,2,2,0,0,BB,,A,Transient-Party,96.3,1
City Hotel,0,94,,,16,,0,2,2,0,0,BB,,A,Transient-Party,96.3,1
City Hotel,0,14,,,16,,0,2,2,0,0,BB,,D,Transient,142,1
City Hotel,0,1,,,16,,1,1,2,0,0,BB,,A,Transient,77.77,1
City Hotel,0,40,,,17,,1,0,2,0,0,BB,,D,Transient,109.8,0
City Hotel,0,61,,,16,,2,1,3,0,0,BB,,F,Transient,151.3,3
City Hotel,0,1,,,17,,1,0,2,0,0,BB,,A,Transient,111,0
City Hotel,0,0,,,17,,0,1,2,0,0,BB,,A,Transient,109,0
City Hotel,0,38,,,17,,2,1,2,0,0,SC,,A,Transient,68.14,1
City Hotel,0,34,,,17,,0,1,2,0,0,BB,,A,Transient,105.3,1
City Hotel,0,16,,,17,,0,1,2,0,0,SC,,A,Transient,119,1
City Hotel,0,37,,,17,,1,1,2,0,0,SC,,A,Transient,94.5,0
City Hotel,0,1,,,17,,1,1,2,0,0,SC,,A,Transient,104,0
City Hotel,0,31,,,17,,2,1,2,0,0,BB,,D,Transient,87.04,0
City Hotel,0,168,,,17,,2,3,2,0,0,BB,,A,Transient-Party,81.2,1
City Hotel,0,35,,,18,,2,0,2,0,0,BB,,D,Transient,118.8,1
City Hotel,0,77,,,18,,1,1,2,1,0,BB,,A,Transient-Party,112.5,2
City Hotel,0,77,,,18,,1,1,2,0,0,BB,,D,Transient-Party,109.8,1
City Hotel,0,3,,,18,,1,2,2,0,0,BB,,A,Transient,131,1
City Hotel,0,97,,,18,,1,3,2,0,0,SC,,A,Transient,80.75,1
City Hotel,0,108,,,18,,0,1,1,0,0,BB,,A,Transient,67.15,0
City Hotel,0,45,,,18,,0,1,2,0,0,BB,,A,Transient,106.2,1
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,127,,,18,,1,3,1,0,0,BB,,A,Transient-Party,80,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient,90,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,127,,,18,,1,3,2,0,0,BB,,A,Transient-Party,90,0
City Hotel,0,4,,,19,,1,0,1,0,0,BB,,A,Transient,125,1
City Hotel,0,99,,,18,,2,4,2,0,0,BB,,D,Transient,107.95,1
City Hotel,0,102,,,19,,2,2,1,0,0,BB,,A,Transient,89.25,2
City Hotel,0,1,,,19,,0,2,2,0,0,SC,,A,Transient,138,1
City Hotel,0,95,,,19,,1,2,2,0,0,BB,,A,Transient,80.75,0
City Hotel,0,1,,,20,,1,0,2,0,0,SC,,A,Transient,56.47,0
City Hotel,0,1,,,20,,1,0,2,0,0,SC,,A,Transient,56.47,0
City Hotel,0,0,,,20,,0,1,3,0,0,BB,,F,Transient,153.15,0
City Hotel,0,0,,,20,,1,1,3,0,0,BB,,D,Transient,158,0
City Hotel,0,24,,,20,,2,3,1,0,0,BB,,A,Transient,95,1
City Hotel,0,24,,,20,,2,3,1,0,0,BB,,A,Transient,95,1
City Hotel,0,77,,,20,,0,4,2,0,0,BB,,D,Transient,132.6,2
City Hotel,0,91,,,20,,0,3,2,0,0,BB,,A,Transient-Party,80.75,0
City Hotel,0,73,,,20,,0,1,2,0,0,BB,,A,Transient,126.9,1
City Hotel,0,196,,,20,,1,3,2,0,0,BB,,A,Transient-Party,80.75,1
City Hotel,0,196,,,20,,1,3,2,0,0,BB,,A,Transient-Party,80.75,1
City Hotel,0,196,,,20,,1,3,2,0,0,BB,,A,Transient-Party,80.75,1
City Hotel,0,196,,,20,,1,3,2,0,0,BB,,A,Transient-Party,80.75,1
City Hotel,0,196,,,20,,1,3,2,0,0,BB,,A,Transient-Party,80.75,0
City Hotel,0,5,,,21,,1,0,2,0,0,SC,,A,Transient,68.53,1
City Hotel,0,14,,,21,,2,0,2,2,0,BB,,F,Transient,211,2
City Hotel,0,0,,,21,,1,0,2,0,0,SC,,A,Transient,62.73,0
City Hotel,0,53,,,21,,0,1,2,0,0,BB,,A,Transient,126.9,1
City Hotel,0,5,,,21,,1,2,1,0,0,BB,,A,Transient-Party,98.32,0
City Hotel,0,116,,,21,,0,1,2,0,0,BB,,A,Transient,105.3,1
City Hotel,0,4,,,21,,2,2,1,0,0,BB,,A,Transient-Party,98.32,0
City Hotel,0,0,,,21,,0,0,1,0,0,BB,,A,Transient-Party,0,0
City Hotel,0,5,,,21,,1,3,1,0,0,BB,,A,Transient,98.32,0
City Hotel,0,31,,,21,,2,4,1,0,0,BB,,A,Transient,95,1
City Hotel,0,1,,,21,,0,1,2,0,0,BB,,E,Transient,206,0
City Hotel,0,101,,,21,,0,3,3,0,0,BB,,F,Transient,198.9,2
City Hotel,0,23,,,22,,1,0,2,1,0,BB,,D,Transient,173.5,1
City Hotel,0,228,,,22,,2,0,2,0,0,BB,,A,Transient,106.2,1
City Hotel,0,14,,,22,,1,0,2,0,0,SC,,A,Transient,129,2
City Hotel,0,9,,,21,,2,2,2,0,0,BB,,G,Transient,257,0
City Hotel,0,93,,,22,,1,2,2,0,0,HB,,E,Transient-Party,211,0
City Hotel,0,93,,,22,,1,2,2,0,0,HB,,E,Transient-Party,211,0
City Hotel,0,8,,,22,,0,1,2,0,0,SC,,A,Transient,99,1
City Hotel,0,13,,,22,,1,2,2,1,0,SC,,A,Transient,105.11,2
City Hotel,0,27,,,22,,2,2,2,0,0,BB,,A,Transient,90.84,1
City Hotel,0,87,,,22,,0,1,1,0,0,BB,,A,Transient,94.25,1
City Hotel,0,73,,,22,,1,4,2,0,0,BB,,D,Transient,129.96,1
City Hotel,0,135,,,22,,2,1,2,0,0,SC,,A,Transient,101.7,1
City Hotel,0,18,,,23,,2,1,1,0,0,BB,,A,Transient,112.33,1
City Hotel,0,134,,,23,,1,1,2,0,0,SC,,A,Transient,94.5,0
City Hotel,0,38,,,23,,0,1,2,0,0,SC,,A,Transient,89.1,1
City Hotel,0,5,,,23,,0,1,2,0,0,SC,,A,Transient,119,0
City Hotel,0,14,,,23,,0,1,1,0,0,BB,,D,Transient,120.7,0
City Hotel,0,2,,,23,,0,1,2,0,0,BB,,A,Transient,120,1
City Hotel,0,110,,,23,,0,1,2,1,0,BB,,A,Transient-Party,143.1,3
City Hotel,0,110,,,23,,0,1,2,0,0,BB,,D,Transient,150,1
City Hotel,0,102,,,23,,0,1,2,0,0,BB,,D,Transient,140.4,0
City Hotel,0,19,,,23,,0,3,3,0,0,BB,,D,Transient,170.33,1
City Hotel,0,15,,,23,,1,3,2,0,0,SC,,A,Transient,93.56,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,1,0,0,BB,,A,Transient-Party,61.67,0
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,1,0,0,BB,,A,Transient-Party,0,0
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,1,0,0,BB,,A,Transient-Party,61.67,0
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,220,,,23,,2,1,2,0,0,BB,,A,Transient-Party,73.33,1
City Hotel,0,111,,,24,,2,0,2,0,0,BB,,A,Transient,116.1,1
City Hotel,0,0,,,24,,0,1,2,0,0,SC,,A,Transient,109,0
City Hotel,0,118,,,24,,1,2,1,0,0,BB,,A,Transient-Party,110,0
City Hotel,0,14,,,24,,0,1,2,0,0,BB,,A,Transient,121,1
City Hotel,0,43,,,24,,0,1,2,0,0,BB,,A,Transient,83.85,2
City Hotel,0,18,,,24,,0,1,2,0,0,BB,,A,Transient,92.65,0
City Hotel,0,18,,,24,,0,1,2,0,0,BB,,A,Transient,92.65,0
City Hotel,0,63,,,24,,0,1,2,0,0,SC,,A,Transient,109,1
City Hotel,0,3,,,24,,0,3,1,0,0,BB,,D,Transient,109.85,2
City Hotel,0,14,,,24,,0,4,1,0,0,BB,,A,Transient,110.8,1
City Hotel,0,14,,,24,,0,4,2,0,0,BB,,A,Transient,110.8,1
City Hotel,0,106,,,24,,0,4,2,0,0,BB,,A,Transient,92.28,1
City Hotel,0,118,,,24,,1,5,1,0,0,BB,,A,Transient-Party,110,2
City Hotel,0,120,,,25,,1,0,2,1,0,BB,,A,Transient-Party,143.1,4
City Hotel,0,2,,,25,,1,0,2,0,0,SC,,A,Transient,79,1
City Hotel,0,13,,,25,,0,1,2,0,0,SC,,A,Transient,89,0
City Hotel,0,34,,,25,,2,1,0,2,0,BB,,B,Transient,119.5,1
City Hotel,0,34,,,25,,2,1,2,0,0,BB,,B,Transient,119.5,1
City Hotel,0,137,,,25,,1,1,2,0,0,BB,,A,Transient,101.53,2
City Hotel,0,102,,,25,,2,3,3,0,0,BB,,D,Transient,150.15,0
City Hotel,0,1,,,25,,0,1,1,0,0,HB,,A,Transient,89.25,0
City Hotel,0,243,,,26,,2,0,2,0,0,BB,,B,Transient,95.58,1
City Hotel,0,243,,,26,,2,0,2,0,0,BB,,B,Transient,95.58,1
City Hotel,0,48,,,26,,0,1,2,0,0,SC,,A,Transient,89.1,1
City Hotel,0,59,,,26,,1,1,2,0,0,SC,,A,Transient,89.1,1
City Hotel,0,50,,,26,,0,1,2,0,0,BB,,A,Transient,76.92,1
City Hotel,0,50,,,26,,0,1,2,0,0,BB,,A,Transient,76.92,1
City Hotel,0,39,,,26,,0,2,1,2,0,BB,,F,Transient,168.3,2
City Hotel,0,146,,,26,,1,3,2,0,0,BB,,A,Transient,91.98,0
City Hotel,0,87,,,27,,1,0,2,0,0,SC,,A,Transient,85.5,1
City Hotel,0,39,,,27,,2,0,2,0,0,BB,,A,Transient,99.9,1
City Hotel,0,16,,,27,,1,0,2,1,0,BB,,A,Transient,134.8,1
City Hotel,0,84,,,27,,2,1,3,0,0,BB,,A,Transient,103.72,2
City Hotel,0,146,,,27,,0,1,2,0,0,BB,,A,Transient,85.5,1
City Hotel,0,17,,,27,,0,2,3,1,0,BB,,G,Transient,237,1
City Hotel,0,12,,,27,,0,2,1,0,0,BB,,D,Transient,151,2
City Hotel,0,12,,,27,,0,2,2,1,0,BB,,D,Transient,156,3
City Hotel,0,38,,,27,,0,1,2,0,0,SC,,A,Transient,107.1,1
City Hotel,0,54,,,27,,0,1,2,0,0,SC,,A,Transient,107.1,1
City Hotel,0,20,,,27,,0,4,2,0,0,BB,,D,Transient,124.2,0
City Hotel,0,107,,,27,,0,5,3,0,0,BB,,D,Transient,146.7,2
City Hotel,0,82,,,27,,0,1,3,0,0,BB,,G,Transient,185.03,2
City Hotel,0,140,,,27,,1,1,3,0,0,BB,,D,Transient,128.7,3
City Hotel,0,0,,,28,,1,0,1,0,0,SC,,A,Transient,92.86,0
City Hotel,0,140,,,27,,1,1,2,2,0,BB,,B,Transient,88.77,1
City Hotel,0,137,,,27,,1,1,2,2,0,BB,,B,Transient,88.77,1
City Hotel,0,160,,,27,,1,3,2,0,0,BB,,A,Transient,90.95,1
City Hotel,0,100,,,28,,1,0,2,0,0,SC,,A,Transient,112.5,1
City Hotel,0,11,,,28,,1,0,2,3,0,BB,,G,Transient,267,3
City Hotel,0,138,,,27,,2,2,2,0,0,BB,,A,Transient,71.67,1
City Hotel,0,53,,,28,,2,1,2,0,0,SC,,A,Transient,107.1,1
City Hotel,0,128,,,27,,2,4,2,2,0,BB,,F,Transient,163.2,2
City Hotel,0,0,,,28,,0,3,2,0,0,SC,,A,Transient,110.46,1
City Hotel,0,4,,,28,,0,3,2,0,0,BB,,A,Transient,151,1
City Hotel,0,118,,,28,,0,1,2,0,0,BB,,A,Transient,88.01,1
City Hotel,0,56,,,29,,1,0,2,0,0,BB,,A,Transient,88.01,0
City Hotel,0,57,,,29,,0,1,2,0,0,BB,,A,Transient,105.3,1
City Hotel,0,97,,,29,,0,2,2,1,0,BB,,A,Transient,121.5,1
City Hotel,0,128,,,29,,1,2,2,0,0,BB,,D,Transient-Party,97.43,1
City Hotel,0,128,,,29,,1,2,3,0,0,BB,,A,Transient-Party,116.32,2
City Hotel,0,94,,,29,,0,2,3,0,0,BB,,D,Transient,137.7,0
City Hotel,0,94,,,29,,0,2,3,0,0,BB,,D,Transient,137.7,2
City Hotel,0,4,,,29,,0,1,2,1,0,BB,,A,Transient,151,1
City Hotel,0,33,,,29,,0,1,1,0,0,SC,,A,Transient,125.1,1
City Hotel,0,73,,,29,,0,3,2,0,0,BB,,A,Transient,85,0
City Hotel,0,57,,,30,,1,0,2,0,0,SC,,A,Transient,84.6,0
City Hotel,0,121,,,29,,2,1,2,0,0,BB,,A,Transient,105.3,1
City Hotel,0,81,,,29,,2,1,2,0,0,BB,,A,Transient,96,0
City Hotel,0,0,,,30,,0,1,2,0,0,SC,,A,Transient,99,0
City Hotel,0,60,,,30,,0,1,2,0,0,BB,,A,Transient,81.08,1
City Hotel,0,11,,,30,,1,2,1,0,0,BB,,E,Transient,174.33,0
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,226,,,30,,0,2,1,0,0,BB,,A,Transient-Party,64.25,0
City Hotel,0,226,,,30,,0,2,2,0,0,BB,,A,Transient-Party,76.5,1
City Hotel,0,0,,,30,,0,1,2,0,0,SC,,A,Transient,82.66,0
City Hotel,0,0,,,31,,0,1,1,0,0,BB,,A,Transient,108.11,0
City Hotel,0,0,,,31,,0,1,2,0,0,SC,,A,Transient,61.68,0
City Hotel,0,4,,,32,,0,1,3,0,0,BB,,E,Transient,205,0
City Hotel,0,11,,,32,,0,1,2,1,0,BB,,A,Transient,138.5,1
City Hotel,0,4,,,32,,0,1,1,1,0,SC,,A,Transient,93.56,0
City Hotel,0,4,,,32,,0,1,2,1,0,SC,,A,Transient,97.41,0
City Hotel,0,4,,,32,,0,1,2,0,0,SC,,A,Transient,92.93,0
City Hotel,0,23,,,32,,0,2,2,0,0,BB,,A,Transient,151,1
City Hotel,0,131,,,32,,0,3,2,0,0,BB,,A,Transient,87.03,3
City Hotel,0,7,,,32,,0,1,2,2,0,BB,,F,Transient,240,1
